x,y
9.855,-1.701
9.856,-1.693
9.858,-1.685
9.859,-1.677
9.86,-1.669
9.862,-1.661
9.863,-1.653
9.864,-1.645
9.866,-1.637
9.867,-1.629
9.868,-1.621
9.87,-1.613
9.871,-1.605
9.872,-1.597
9.873,-1.589
9.875,-1.581
9.876,-1.573
9.877,-1.565
9.879,-1.557
9.88,-1.549
9.881,-1.541
9.882,-1.533
9.884,-1.525
9.885,-1.517
9.886,-1.509
9.887,-1.501
9.889,-1.492
9.89,-1.484
9.891,-1.476
9.892,-1.468
9.893,-1.46
9.895,-1.452
9.896,-1.444
9.897,-1.436
9.898,-1.428
9.899,-1.42
9.9,-1.412
9.901,-1.404
9.903,-1.396
9.904,-1.388
9.905,-1.38
9.906,-1.372
9.907,-1.364
9.908,-1.356
9.909,-1.348
9.91,-1.34
9.911,-1.332
9.912,-1.324
9.914,-1.316
9.915,-1.308
9.916,-1.3
9.917,-1.292
9.918,-1.284
9.919,-1.276
9.92,-1.268
9.921,-1.26
9.922,-1.252
9.923,-1.244
9.924,-1.236
9.925,-1.228
9.926,-1.22
9.927,-1.212
9.928,-1.204
9.929,-1.196
9.93,-1.188
9.931,-1.18
9.932,-1.172
9.933,-1.164
9.933,-1.156
9.934,-1.148
9.935,-1.14
9.936,-1.132
9.937,-1.124
9.938,-1.116
9.939,-1.108
9.94,-1.1
9.941,-1.092
9.942,-1.084
9.942,-1.076
9.943,-1.068
9.944,-1.06
9.945,-1.052
9.946,-1.044
9.947,-1.036
9.948,-1.028
9.948,-1.02
9.949,-1.012
9.95,-1.004
9.951,-0.996
9.952,-0.988
9.952,-0.98
9.953,-0.972
9.954,-0.964
9.955,-0.956
9.955,-0.948
9.956,-0.94
9.957,-0.931
9.958,-0.923
9.959,-0.915
9.959,-0.907
9.96,-0.899
9.961,-0.891
9.961,-0.883
9.962,-0.875
9.963,-0.867
9.964,-0.859
9.964,-0.851
9.965,-0.843
9.966,-0.835
9.966,-0.827
9.967,-0.819
9.968,-0.811
9.968,-0.803
9.969,-0.795
9.969,-0.787
9.97,-0.779
9.971,-0.771
9.971,-0.763
9.972,-0.755
9.973,-0.747
9.973,-0.739
9.974,-0.731
9.974,-0.723
9.975,-0.715
9.975,-0.707
9.976,-0.699
9.977,-0.691
9.977,-0.682
9.978,-0.674
9.978,-0.666
9.979,-0.658
9.979,-0.65
9.98,-0.642
9.98,-0.634
9.981,-0.626
9.981,-0.618
9.982,-0.61
9.982,-0.602
9.983,-0.594
9.983,-0.586
9.984,-0.578
9.984,-0.57
9.985,-0.562
9.985,-0.554
9.986,-0.546
9.986,-0.538
9.986,-0.53
9.987,-0.522
9.987,-0.514
9.988,-0.506
9.988,-0.498
9.988,-0.49
9.989,-0.482
9.989,-0.474
9.99,-0.465
9.99,-0.457
9.99,-0.449
9.991,-0.441
9.991,-0.433
9.991,-0.425
9.992,-0.417
9.992,-0.409
9.992,-0.4
9.993,-0.392
9.993,-0.384
9.993,-0.376
9.994,-0.368
9.994,-0.36
9.994,-0.352
9.995,-0.344
9.995,-0.335
9.995,-0.327
9.995,-0.319
9.996,-0.311
9.996,-0.303
9.996,-0.295
9.996,-0.287
9.997,-0.278
9.997,-0.27
9.997,-0.262
9.997,-0.254
9.997,-0.246
9.998,-0.238
9.998,-0.229
9.998,-0.221
9.998,-0.213
9.998,-0.205
9.999,-0.196
9.999,-0.188
9.999,-0.18
9.999,-0.172
9.999,-0.163
9.999,-0.155
9.999,-0.147
10.0,-0.138
10.0,-0.13
10.0,-0.122
10.0,-0.113
10.0,-0.105
10.0,-0.097
10.0,-0.089
10.0,-0.08
10.0,-0.072
10.0,-0.064
10.0,-0.056
10.0,-0.048
10.0,-0.04
10.0,-0.032
10.0,-0.024
10.0,-0.016
10.0,-0.008
10.0,0.0
10.0,0.008
10.0,0.016
10.0,0.024
10.0,0.032
10.0,0.04
10.0,0.048
10.0,0.056
10.0,0.064
10.0,0.073
10.0,0.081
10.0,0.089
10.0,0.097
10.0,0.106
10.0,0.114
10.0,0.122
