x,y
4.553,-29.6525
4.5582,-29.6517
4.5634,-29.6509
4.5686,-29.6501
4.5744,-29.6492
4.5796,-29.6484
4.5854,-29.6475
4.5906,-29.6467
4.5958,-29.6459
4.6009,-29.6451
4.6061,-29.6443
4.6112,-29.6435
4.6164,-29.6427
4.6215,-29.6419
4.6266,-29.6411
4.6317,-29.6403
4.6369,-29.6395
4.642,-29.6387
4.6471,-29.6379
4.6528,-29.637
4.6579,-29.6362
4.6636,-29.6353
4.6687,-29.6345
4.6738,-29.6337
4.6789,-29.6329
4.6839,-29.6321
4.689,-29.6313
4.694,-29.6305
4.6991,-29.6297
4.7041,-29.6289
4.7092,-29.6281
4.7142,-29.6273
4.7192,-29.6265
4.7242,-29.6257
4.7299,-29.6248
4.7349,-29.624
4.7399,-29.6232
4.7449,-29.6224
4.7499,-29.6216
4.7549,-29.6208
4.7598,-29.62
4.7648,-29.6192
4.7698,-29.6184
4.7748,-29.6176
4.7797,-29.6168
4.7847,-29.616
4.7896,-29.6152
4.7946,-29.6144
4.7995,-29.6136
4.8044,-29.6128
4.8094,-29.612
4.8149,-29.6111
4.8198,-29.6103
4.8253,-29.6094
4.8302,-29.6086
4.8351,-29.6078
4.84,-29.607
4.8449,-29.6062
4.8498,-29.6054
4.8547,-29.6046
4.8596,-29.6038
4.8645,-29.603
4.8693,-29.6022
4.8742,-29.6014
4.879,-29.6006
4.8839,-29.5998
4.8893,-29.5989
4.8942,-29.5981
4.8996,-29.5972
4.9044,-29.5964
4.9093,-29.5956
4.9141,-29.5948
4.9189,-29.594
4.9237,-29.5932
4.9285,-29.5924
4.9333,-29.5916
4.9381,-29.5908
4.9429,-29.59
4.9477,-29.5892
4.9525,-29.5884
4.9573,-29.5876
4.9626,-29.5867
4.9674,-29.5859
4.9728,-29.585
4.9775,-29.5842
4.9823,-29.5834
4.987,-29.5826
4.9918,-29.5818
4.9965,-29.581
5.0012,-29.5802
5.006,-29.5794
5.0107,-29.5786
5.0154,-29.5778
5.0201,-29.577
5.0248,-29.5762
5.0295,-29.5754
5.0348,-29.5745
5.0395,-29.5737
5.0448,-29.5728
5.0495,-29.572
5.0542,-29.5712
5.0588,-29.5704
5.0635,-29.5696
