x,y
6.5198,-19.9623
6.5225,-19.9614
6.525,-19.9606
6.5277,-19.9597
6.5302,-19.9589
6.5329,-19.958
6.5357,-19.9571
6.5381,-19.9563
6.5408,-19.9554
6.5433,-19.9546
6.546,-19.9537
6.5485,-19.9529
6.5512,-19.952
6.5536,-19.9512
6.5564,-19.9503
6.5591,-19.9494
6.5616,-19.9486
6.5643,-19.9477
6.5667,-19.9469
6.5695,-19.946
6.5719,-19.9452
6.5746,-19.9443
6.5773,-19.9434
6.5798,-19.9426
6.5825,-19.9417
6.5849,-19.9409
6.5876,-19.94
6.5901,-19.9392
6.5928,-19.9383
6.5952,-19.9375
6.5979,-19.9366
6.6006,-19.9357
6.6031,-19.9349
6.6058,-19.934
6.6082,-19.9332
6.6109,-19.9323
6.6133,-19.9315
6.616,-19.9306
6.6187,-19.9297
6.6211,-19.9289
6.6239,-19.928
6.6263,-19.9272
6.629,-19.9263
6.6314,-19.9255
6.6341,-19.9246
6.6365,-19.9238
6.6392,-19.9229
6.6419,-19.922
6.6443,-19.9212
6.647,-19.9203
6.6494,-19.9195
6.6521,-19.9186
6.6545,-19.9178
6.6572,-19.9169
6.6599,-19.916
6.6622,-19.9152
6.6649,-19.9143
6.6673,-19.9135
6.67,-19.9126
6.6724,-19.9118
6.6751,-19.9109
6.6775,-19.9101
6.6802,-19.9092
6.6828,-19.9083
6.6852,-19.9075
6.6879,-19.9066
6.6903,-19.9058
6.693,-19.9049
6.6953,-19.9041
6.698,-19.9032
6.7007,-19.9023
6.7031,-19.9015
6.7057,-19.9006
6.7081,-19.8998
6.7108,-19.8989
6.7131,-19.8981
6.7158,-19.8972
6.7182,-19.8964
6.7208,-19.8955
6.7235,-19.8946
6.7259,-19.8938
6.7285,-19.8929
6.7309,-19.8921
